COD_MUNIC7_tbProjPopTCU;COD_REG;COD_UF_tbProjPopTCU;COD_MUNIC_tbProjPopTCU;POPULACAO_ESTIMADA _tbProjPopTCU;AREA_MUN;DENSIDADE_POP;capital_tbMunLatLong;latitude_tbMunLatLong;longitude_tbMunLatLong;CENTRAL_DE_ABASTECIMENTO;CENTRAL_DE_GESTAO_EM_SAUDE;CENTRAL_DE_NOTIFICACAO_CAPTACAO_E_DISTRIB_DE_ORGAOS_ESTADUAL;CENTRAL_DE_REGULACAO_DE_SERVICOS_DE_SAUDE;CENTRAL_DE_REGULACAO_DO_ACESSO;CENTRAL_DE_REGULACAO_MEDICA_DAS_URGENCIAS;CENTRO_DE_APOIO_A_SAUDE_DA_FAMILIA;CENTRO_DE_ATENCAO_HEMOTERAPIA_E_OU_HEMATOLOGICA;CENTRO_DE_ATENCAO_PSICOSSOCIAL;CENTRO_DE_IMUNIZACAO;CENTRO_DE_PARTO_NORMAL_-_ISOLADO;CENTRO_DE_SAUDE_UNIDADE_BASICA;CLINICA_CENTRO_DE_ESPECIALIDADE;CONSULTORIO_ISOLADO;COOPERATIVA_OU_EMPRESA_DE_CESSAO_DE_TRABALHADORES_NA_SAUDE;FARMACIA;HOSPITAL_ESPECIALIZADO;HOSPITAL_GERAL;HOSPITAL_DIA_-_ISOLADO;LABORATORIO_CENTRAL_DE_SAUDE_PUBLICA_LACEN;LABORATORIO_DE_SAUDE_PUBLICA;OFICINA_ORTOPEDICA;POLICLINICA;POLO_ACADEMIA_DA_SAUDE;POLO_DE_PREVENCAO_DE_DOENCAS_E_AGRAVOS_E_PROMOCAO_DA_SAUDE;POSTO_DE_SAUDE;PRONTO_ATENDIMENTO;PRONTO_SOCORRO_ESPECIALIZADO;PRONTO_SOCORRO_GERAL;SERVICO_DE_ATENCAO_DOMICILIAR_ISOLADO_HOMECARE;TELESSAUDE;UNIDADE_DE_APOIO_DIAGNOSE_E_TERAPIA_ISOLADO;UNIDADE_DE_ATENCAO_A_SAUDE_INDIGENA;UNIDADE_DE_ATENCAO_EM_REGIME_RESIDENCIAL;UNIDADE_DE_VIGILANCIA_EM_SAUDE;UNIDADE_MISTA;UNIDADE_MOVEL_DE_NIVEL_PREHOSPITALAR_NA_AREA_DE_URGENCIA;UNIDADE_MOVEL_FLUVIAL;UNIDADE_MOVEL_TERRESTRE;QT_UNIDADES_BASICAS;QT_EXIST_LEITOS_rlEstabComplementar
3501202;3;35;1202;3679;362.411;10.15145787517487;0;-20.3203;-49.9141;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0
3501301;3;35;1301;24915;347.647;71.66752481684007;0;-22.0764;-51.4722;0;1;0;0;0;0;0;0;0;0;0;8;3;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;27;20.0
3501400;3;35;1400;5227;153.662;34.01621741224245;0;-22.0841;-49.718999999999994;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
3501509;3;35;1509;3222;84.87899999999998;37.959919414696216;0;-22.4435;-49.7623;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
3501608;3;35;1608;239597;133.912;1789.212318537547;0;-22.7374;-47.3331;0;1;0;0;1;0;0;1;3;0;0;26;21;848;0;1;2;6;1;0;0;0;3;1;1;0;1;0;0;2;0;53;0;0;1;0;1;0;0;974;657.0
3501707;3;35;1707;40504;122.785;329.8774280245959;0;-21.7288;-48.1147;0;1;0;0;0;0;0;0;1;0;0;5;7;12;0;1;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;3;1;2;0;0;39;208.0
3501806;3;35;1806;5969;252.876;23.6044543570762;0;-20.2985;-49.7359;0;1;0;0;0;0;0;0;0;0;0;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0.0
3501905;3;35;1905;72195;445.323;162.11828268470302;0;-22.7088;-46.772;0;2;0;0;0;0;2;0;2;0;0;14;14;226;0;0;2;2;0;0;0;0;12;6;1;3;1;0;0;2;0;41;0;0;2;0;0;0;2;334;509.0
3502002;3;35;2002;4995;325.953;15.324295220476573;0;-22.1289;-47.6619;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0.0
3502101;3;35;2101;57157;964.226;59.277596745991076;0;-20.8948;-51.3786;0;1;0;0;1;0;1;0;2;0;0;7;8;191;0;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;9;0;0;4;0;0;0;7;239;137.0
3502200;3;35;2200;25228;1027.288;24.557864980414447;0;-23.4917;-48.4139;0;1;0;0;1;0;0;0;1;0;0;10;1;20;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;9;0;0;2;0;1;0;0;48;57.0
3502309;3;35;2309;6724;736.557;9.128960827200068;0;-22.79300000000001;-48.1336;0;1;0;0;0;0;0;0;0;0;0;3;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;0.0
3502408;3;35;2408;4115;320.84;12.825707517765865;0;-22.2934;-51.3895;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0.0
3502507;3;35;2507;36157;121.076;298.6306121774753;0;-22.8495;-45.2325;0;1;0;0;0;0;0;0;1;0;0;9;4;18;0;2;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;7;0;0;0;0;1;0;0;46;113.0
3502606;3;35;2606;4196;179.00400000000005;23.44081696498402;0;-20.4487;-50.8835;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;8;22.0
3502705;3;35;2705;24374;974.322;25.016370358054115;0;-24.5108;-48.8443;0;1;0;0;1;0;0;0;1;0;0;9;4;28;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;2;0;2;0;0;55;51.0
3502754;3;35;2754;22364;145.204;154.0177956530123;0;-23.4366;-47.0608;0;1;0;0;1;0;0;0;1;0;0;4;5;5;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;22;4.0
3502804;3;35;2804;197016;1167.126;168.80439644048715;0;-21.2076;-50.4401;1;2;0;0;1;1;0;1;3;0;0;21;125;630;0;2;3;5;0;0;1;0;3;0;0;2;2;0;0;6;0;37;0;0;3;0;5;0;2;856;716.0
3502903;3;35;2903;34146;255.327;133.73438766757923;0;-23.5029;-47.6166;0;1;0;0;1;0;0;0;1;0;0;6;2;5;0;0;0;0;5;0;0;0;2;0;0;0;1;0;0;1;0;5;0;0;2;0;2;0;0;34;411.0
3503000;3;35;3000;5620;202.829;27.708069358918102;0;-20.0882;-47.7873;0;1;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;11;0.0
3503109;3;35;3109;6357;285.908;22.23442505980945;0;-23.1386;-49.0487;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;7;12.0
3503158;3;35;3158;2469;156.903;15.735836790883539;0;-22.6717;-44.4441;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0.0
3503208;3;35;3208;236072;1003.625;235.2193299290074;0;-21.7845;-48.178000000000004;0;2;0;1;2;1;0;0;2;0;0;40;71;635;0;5;4;4;2;0;0;0;12;2;0;1;4;0;3;0;0;24;0;0;5;0;24;0;3;847;679.0
3503307;3;35;3307;134236;644.831;208.1723738467909;0;-22.3572;-47.3842;0;1;0;0;0;1;0;1;2;0;0;22;47;307;0;0;1;3;0;0;0;0;3;0;0;2;1;0;1;0;0;15;0;0;2;0;3;0;0;412;602.0
3503356;3;35;3356;1791;264.904;6.760939812158368;0;-21.7728;-50.466;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
3503406;3;35;3406;8560;504.973;16.95140136205302;0;-22.031;-48.9135;0;1;0;0;0;0;0;0;0;0;0;4;1;2;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;29.0
3503505;3;35;3505;3886;305.2270000000001;12.731508025174707;0;-22.5786;-44.6992;0;1;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0
3503604;3;35;3604;11129;85.90700000000002;129.54706834134586;0;-22.6672;-48.6681;0;1;0;0;0;0;0;0;0;0;0;3;1;14;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;25;0.0
3503703;3;35;3703;9668;132.624;72.89781638315841;0;-21.1872;-48.7904;0;1;0;0;0;0;0;0;0;0;0;3;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;14;25.0
3503802;3;35;3802;54408;178.02599999999995;305.6182804758856;0;-22.5727;-47.1727;0;1;0;0;1;0;0;0;1;0;0;16;6;44;0;1;0;3;0;0;1;0;5;0;0;1;0;0;1;0;0;7;0;0;1;0;0;0;0;89;36.0
3503901;3;35;3901;89824;96.167;934.0418230786028;0;-23.3965;-46.32;0;1;0;0;0;0;0;0;1;0;0;7;15;34;0;0;0;3;0;0;0;0;4;0;0;1;0;0;0;0;0;9;0;0;1;0;2;0;1;79;203.0
3503950;3;35;3950;1822;69.373;26.26382021824052;0;-20.16;-50.728;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
3504008;3;35;4008;104386;460.609;226.62605376794636;0;-22.66;-50.4183;0;2;0;1;1;1;2;0;2;0;0;20;12;319;0;6;0;4;7;0;0;0;7;1;0;2;2;0;1;0;0;22;0;0;0;0;2;0;0;414;341.0
3504107;3;35;4107;142761;478.521;298.3380039747472;0;-23.1171;-46.5563;0;1;0;0;0;0;0;0;1;0;0;20;8;291;0;1;0;3;0;0;0;0;28;1;0;0;1;0;0;3;0;45;0;0;1;0;7;0;1;412;219.0
3504206;3;35;4206;15189;434.4980000000001;34.95758323398496;0;-20.6836;-50.5572;0;1;0;0;1;0;0;0;0;0;0;6;0;17;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;30;44.0
3504305;3;35;4305;5403;540.689;9.992805475976024;0;-22.1514;-49.3356;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
3504404;3;35;4404;13649;338.37;40.337500369418095;0;-21.4584;-49.9509;0;1;0;0;0;0;0;0;0;0;0;6;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;18;0.0
3504503;3;35;4503;90655;1213.055;74.73280271710681;0;-23.1067;-48.9251;0;1;0;0;0;1;0;0;1;0;0;18;14;199;2;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;21;0;0;2;0;2;0;1;266;174.0
3504602;3;35;4602;17502;110.372;158.57282644148873;0;-20.9197;-49.4385;0;1;0;0;0;0;0;0;0;0;0;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;13;0.0
3504701;3;35;4701;5735;91.635;62.58525672505047;0;-21.8963;-49.3619;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0
3504800;3;35;4800;9068;149.881;60.50133105597107;0;-20.7348;-49.5865;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0.0
3504909;3;35;4909;10945;616.429;17.75549171112975;0;-22.6819;-44.3281;0;1;0;0;1;0;0;0;0;0;0;5;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;14;15.0
3505005;3;35;5005;3469;153.142;22.652179023390055;0;-23.6284;-49.5634;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0.0
3505104;3;35;5104;7402;205.212;36.070015398709614;0;-21.2657;-49.9518;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
3505203;3;35;5203;35264;444.405;79.35104240501343;0;-22.073;-48.7438;0;1;0;0;0;0;0;0;1;0;0;6;8;48;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;76;58.0
3505302;3;35;5302;36126;150.121;240.6458789909473;0;-22.4909;-48.5583;0;1;0;0;0;0;0;0;1;0;0;8;2;79;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;102;98.0
3505351;3;35;5351;5724;405.681;14.109608288285624;0;-24.4722;-49.0238;0;1;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;9;0.0
3505401;3;35;5401;7659;1007.684;7.600597012555523;0;-24.759;-48.5013;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;1;9;0.0
3505500;3;35;5500;122098;1566.161;77.9600564692902;0;-20.5531;-48.5698;0;4;0;0;2;1;0;0;1;0;0;16;31;240;0;2;4;3;1;0;1;0;4;3;0;0;2;0;0;1;0;9;0;0;1;0;3;0;0;329;732.0
3505609;3;35;5609;32812;146.025;224.70124978599557;0;-21.1864;-48.1636;0;1;0;0;0;0;0;0;0;1;0;7;5;9;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;3;0;0;2;0;1;0;0;34;0.0
3505708;3;35;5708;274182;65.70100000000001;4173.178490433935;0;-23.5057;-46.879;0;1;0;0;1;0;0;0;3;0;0;18;37;257;0;2;0;2;0;0;0;0;20;0;0;0;1;2;5;0;0;18;0;0;1;0;0;0;0;368;524.0
3505807;3;35;5807;20953;170.912;122.59525369780941;0;-21.921;-50.7357;1;1;0;0;1;0;0;0;1;0;0;6;8;13;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;38;35.0
3505906;3;35;5906;62508;849.5260000000002;73.57985511920766;0;-20.8929;-47.5921;0;1;0;0;1;0;0;0;1;0;0;9;10;251;0;1;0;1;0;0;0;0;3;0;0;0;1;0;1;0;0;10;0;0;1;0;2;0;0;293;141.0
3506003;3;35;6003;376818;667.684;564.3657778230421;0;-22.3246;-49.0871;0;2;0;0;2;1;0;0;4;0;0;26;56;767;0;4;5;9;1;0;1;1;30;0;0;4;4;1;0;1;0;45;1;0;4;1;14;0;1;985;1773.0
3506102;3;35;6102;77496;683.192;113.43224159533483;0;-20.9491;-48.4791;0;1;0;0;1;0;0;0;2;0;0;17;41;174;0;0;0;3;3;0;0;0;19;1;0;0;1;0;0;0;0;12;0;0;0;0;0;0;1;276;149.0
3506201;3;35;6201;2980;301.687;9.877787243069806;0;-21.2686;-50.81399999999999;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0.0
3506300;3;35;6300;11148;244.158;45.6589585432384;0;-23.0164;-49.4679;0;1;0;0;0;0;0;0;1;0;0;4;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;16;23.0
3506359;3;35;6359;63249;491.546;128.67361345631946;0;-23.8486;-46.1396;0;1;0;0;0;0;0;0;1;0;0;6;11;12;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;0;3;0;4;0;1;53;49.0
3506409;3;35;6409;8034;158.025;50.84005695301376;0;-21.404;-50.4746;0;1;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;9;36.0
3506508;3;35;6508;123638;530.031;233.26560144595317;0;-21.291;-50.3432;0;1;0;0;0;0;0;0;0;0;0;11;33;155;0;1;1;2;0;0;0;0;3;0;0;0;1;0;1;1;0;20;0;0;0;0;0;0;0;230;258.0
3506607;3;35;6607;32598;317.406;102.70127218767132;0;-23.5698;-46.0407;0;1;0;0;1;0;0;0;1;0;0;6;1;10;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;26;0.0
3506706;3;35;6706;14923;690.748;21.60411611760005;0;-21.9918;-48.3906;0;1;0;0;0;0;0;0;0;0;0;4;1;12;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;25;14.0
3506805;3;35;6805;12329;363.926;33.877766359094984;0;-22.1365;-48.523;0;1;0;0;0;0;0;0;0;0;0;4;2;14;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;35.0
3506904;3;35;6904;11730;653.5409999999998;17.94837661294395;0;-23.1055;-48.2582;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
3507001;3;35;7001;60997;248.954;245.01313495665863;0;-23.2855;-47.6786;0;1;0;0;1;0;0;0;1;0;0;7;15;83;0;1;0;1;0;0;0;0;2;1;0;2;0;0;0;0;0;8;0;0;2;0;0;0;2;127;54.0
3507100;3;35;7100;25448;108.366;234.83380396065186;0;-23.1356;-46.4675;0;1;0;0;0;0;0;0;0;0;0;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;0;0;20;12.0
3507159;3;35;7159;3954;133.578;29.600682747158967;0;-24.3155;-49.1451;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;5;0.0
3507209;3;35;7209;837;118.951;7.036510832191406;0;-22.2696;-50.5409;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
3507308;3;35;7308;4823;122.11;39.497174678568506;0;-22.1926;-48.7808;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0
3507407;3;35;7407;16046;552.256;29.055365627535057;0;-21.6214;-49.0741;0;1;0;0;0;0;0;0;1;0;0;6;5;21;0;0;0;1;0;0;0;0;3;0;0;1;0;0;1;0;0;5;0;0;0;0;0;0;0;45;26.0
3507456;3;35;7456;2653;347.9890000000001;7.623804200707491;0;-22.5728;-48.9707;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0
3507506;3;35;7506;146497;1482.642;98.80807369547064;0;-22.8837;-48.4437;1;3;1;1;1;1;0;0;3;0;0;24;45;606;0;2;2;4;0;0;0;0;2;0;2;0;1;0;0;0;0;10;0;0;4;0;2;0;1;716;915.0
3507605;3;35;7605;168668;512.5840000000002;329.0543598707724;0;-22.9527;-46.5419;0;1;0;0;1;1;3;0;4;0;0;34;19;318;0;2;0;8;3;0;0;0;30;2;0;0;2;0;1;1;0;30;0;0;1;0;3;0;2;466;689.0
3507704;3;35;7704;5686;195.176;29.132680247571425;0;-21.499000000000002;-50.3175;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0.0
3507753;3;35;7753;2865;105.689;27.107835252486073;0;-21.1651;-50.1861;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0.0
3507803;3;35;7803;24939;278.458;89.56108282038944;0;-20.9845;-47.6572;0;1;0;0;0;0;0;0;0;0;0;6;1;34;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;4;0;0;0;0;1;0;0;51;0.0
3507902;3;35;7902;24403;1101.374;22.156869510266265;0;-22.2795;-48.1251;0;1;0;0;0;0;1;0;0;0;0;4;3;71;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;86;42.0
3508009;3;35;8009;19878;1195.91;16.621652131013207;0;-23.7977;-48.5958;0;1;0;0;1;0;0;0;1;0;0;5;2;5;0;2;0;0;0;0;0;0;1;0;0;4;1;0;0;0;0;3;0;0;1;1;0;0;0;28;30.0
3508108;3;35;8108;17144;326.921;52.44080374157672;0;-21.0661;-50.1475;0;1;0;0;0;0;0;0;1;0;0;2;7;9;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;27;42.0
3508207;3;35;8207;4481;266.42;16.819307859770287;0;-20.1911;-47.7096;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7;0.0
3508306;3;35;8306;4264;239.974;17.768591597423054;0;-22.4576;-49.3393;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0
3508405;3;35;8405;49707;260.23400000000004;191.00886125563912;0;-23.3053;-47.1362;0;1;0;0;0;0;0;0;1;0;0;9;7;11;0;1;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;42;15.0
3508504;3;35;8504;94263;368.99;255.4622076479037;0;-23.0992;-45.7076;0;1;0;0;1;0;1;0;3;0;0;27;14;260;0;3;1;3;0;0;0;0;0;0;1;0;0;0;2;0;0;10;0;0;1;1;2;0;0;331;191.0
3508603;3;35;8603;33327;287.99;115.72276815167193;0;-22.6665;-45.0154;0;1;0;0;0;0;0;0;1;0;0;10;4;38;0;1;0;1;0;0;0;0;8;1;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;69;16.0
3508702;3;35;8702;18985;468.214;40.54769827472053;0;-21.528000000000002;-46.6437;0;1;0;0;0;0;0;0;0;0;0;4;5;19;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;37;62.0
3508801;3;35;8801;17767;920.28;19.30608075803017;0;-21.8031;-49.6092;0;1;0;0;0;0;0;0;1;0;0;4;0;29;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;44;48.0
3508900;3;35;8900;4191;253.352;16.54220215352553;0;-22.0127;-51.2394;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0
3509007;3;35;9007;101470;97.642;1039.2044407119886;0;-23.3607;-46.7397;0;1;0;0;1;1;0;0;1;0;0;13;20;21;0;1;0;3;0;0;0;0;6;0;0;2;1;0;0;0;0;7;0;0;2;1;0;0;1;82;240.0
3509106;3;35;9106;5874;551.159;10.657541653134576;0;-21.8322;-51.9969;0;1;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0.0
3509205;3;35;9205;76801;131.386;584.5447764602013;0;-23.355;-46.8781;0;1;0;0;0;0;0;0;1;0;0;11;12;38;0;0;0;1;1;0;0;0;6;1;0;0;1;0;0;0;0;1;0;0;2;0;0;0;1;77;150.0
3509254;3;35;9254;28549;454.436;62.822927761004856;0;-24.7324;-48.1223;0;1;0;0;0;0;0;0;1;0;0;9;4;23;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;4;0;0;0;0;0;0;0;45;0.0
3509304;3;35;9304;10542;176.929;59.58322264863307;0;-20.8773;-48.8063;0;1;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;14;32.0
3509403;3;35;9403;26167;660.0880000000002;39.641684139084475;0;-21.2749;-47.303000000000004;0;1;0;0;0;0;0;0;0;0;0;13;12;48;0;1;0;1;0;0;0;0;3;1;0;0;1;0;0;0;0;2;0;0;1;0;4;0;1;89;140.0
3509452;3;35;9452;6024;185.031;32.55670671401009;0;-23.5895;-48.4758;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0
3509502;3;35;9502;1204073;794.571;1515.374963345;0;-22.9053;-47.0659;0;10;0;0;2;1;0;6;14;0;0;66;320;2144;1;8;8;24;18;1;0;0;74;1;1;9;4;0;1;11;0;185;0;0;7;0;22;0;0;2938;3820.0
3509601;3;35;9601;84650;79.403;1066.080626676574;0;-23.2078;-46.7889;0;1;0;0;0;0;0;0;1;0;0;10;15;12;1;1;0;1;0;0;0;0;7;1;1;1;0;0;0;0;0;8;0;0;2;0;0;0;0;62;70.0
3509700;3;35;9700;52088;290.52;179.29230345587226;0;-22.7296;-45.5833;0;1;0;0;0;0;0;1;1;0;0;3;8;48;0;0;2;6;0;0;0;0;1;0;0;11;0;0;1;0;0;4;0;0;1;0;2;0;0;90;774.0
3509809;3;35;9809;4965;484.199;10.254048438761748;0;-22.601999999999997;-49.9987;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0
3509908;3;35;9908;12540;1237.354;10.134529003017727;0;-25.0144;-47.9341;0;1;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.0
3509957;3;35;9957;5138;53.261;96.46833517958731;0;-22.7003;-45.0521;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
3510005;3;35;10005;31280;595.811;52.499869925194396;0;-22.7471;-50.3873;0;1;0;0;0;0;0;0;1;0;0;6;3;61;0;2;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;13;0;0;1;0;0;0;0;92;30.0
3510104;3;35;10104;2793;70.892;39.39795745641258;0;-21.3275;-48.6327;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0
